Subject Area Name,Entity Group,Entity Name,Attribute Id,Display Name,Level1 Folder,Level2 Folder,Level3 Folder
Wages & Taxes,Employee,F_CENSUS,2607025,Relate Descr,Employee,Employee Addnl Info,%null%
Wages & Taxes,Employee,F_CENSUS,2607005,State,Employee,Employee Addnl Info,%null%
Wages & Taxes,Employee,D_PERSON,3329369,Age,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603001,Alter Employee ID,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603002,Birth Country,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603003,Birth Date,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603004,Birth Place,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603005,Birth State,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603078,Birthday,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603006,Canada Bilingualism Code,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603007,Canada Health Care Number,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603008,Canada Health Care State,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603009,Canada National ID,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603010,Decease Date,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603017,Email Address Business,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603018,Email Address Emergency,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603019,Email Address Home,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603020,Email Address Other,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603021,Email Address Pref Type,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603066,Gender,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603067,Gender Descr,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603039,Home Address1,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603040,Home Address2,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603041,Home Address3,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603042,Home Address4,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603043,Home City,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603044,Home Country,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603045,Home County,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603047,Home Postal,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603048,Home State,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603026,Marital Status Code,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603027,Marital Status Descr Long,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603028,Marital Status Short Descr,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603035,NID Country,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603036,NID Type Long Descr,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603037,NID Type Short Descr,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603030,Name Initial,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603031,Name Prefix,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603032,Name Suffix,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603033,Name Type,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603034,National ID PRI Ind,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603038,Person Address Type,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603049,Phone Number Busn,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603050,Phone Number Busn Ext,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603051,Phone Number Cell,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603052,Phone Number Cell Ext,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603053,Phone Number Home,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603054,Phone Number Home Ext,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603055,Phone Number Main,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603056,Phone Number Main Ext,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603057,Phone Number Other,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603058,Phone Number Other Ext,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603059,Phone Number Preferred Type,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603060,Phone Number Work,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603061,Phone Number Work Ext,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603063,Primary Ethnic Group,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603062,Primary Ethnic Group Code,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603064,Primary Ethnic Short Descr,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603065,Reg Region,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603077,SSN/ NID,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603069,US Citizen Proof1,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603070,US Citizen Proof2,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603079,US Military Status,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603073,US NID Type,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603072,US National ID,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603074,US Work Eligibilty,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603075,Visa Expiration Date,Employee,Personal Information,%null%
Wages & Taxes,Employee,D_PERSON,2603076,Visa Permit Type,Employee,Personal Information,%null%
Employee Address,Employee Address,D_PERSON_ADDRESS,2605017,Action Date,Employee,Audit - Address,%null%
Employee Address,Employee Address,D_PERSON_ADDRESS,2605002,Address 1,Employee,Audit - Address,%null%
Employee Address,Employee Address,D_PERSON_ADDRESS,2605003,Address 2,Employee,Audit - Address,%null%
Employee Address,Employee Address,D_PERSON_ADDRESS,2605004,Address 3,Employee,Audit - Address,%null%
Employee Address,Employee Address,D_PERSON_ADDRESS,2605001,Address Type,Employee,Audit - Address,%null%
Employee Address,Employee Address,D_PERSON_ADDRESS,2605006,Change Set,Employee,Audit - Address,%null%
Employee Address,Employee Address,D_PERSON_ADDRESS,2605005,Change Type,Employee,Audit - Address,%null%
Employee Address,Employee Address,D_PERSON_ADDRESS,2605007,Changed By,Employee,Audit - Address,%null%
Employee Address,Employee Address,D_PERSON_ADDRESS,2605008,City,Employee,Audit - Address,%null%
Employee Address,Employee Address,D_PERSON_ADDRESS,2605009,Country,Employee,Audit - Address,%null%
Employee Address,Employee Address,D_PERSON_ADDRESS,2605010,County,Employee,Audit - Address,%null%
Employee Address,Employee Address,D_PERSON_ADDRESS,2605012,Effective Change Date,Employee,Audit - Address,%null%
Employee Address,Employee Address,D_PERSON_ADDRESS,2605011,Effective End Date (TS),Employee,Audit - Address,%null%
Employee Address,Employee Address,D_PERSON_ADDRESS,2605013,Effective Status,Employee,Audit - Address,%null%
Employee Address,Employee Address,D_PERSON_ADDRESS,2605015,Postal Code,Employee,Audit - Address,%null%
Employee Address,Employee Address,D_PERSON_ADDRESS,2605016,State,Employee,Audit - Address,%null%
Employee Audit,Employee Audit,D_ACTION,2307040,Action,Employee,Audit - Employee,%null%
Employee Audit,Employee Audit,D_ACTION_REASON,2307045,Action Descr,Employee,Audit - Employee,%null%
Employee Audit,Employee Audit,F_EMPLOYEE_AUDIT,2307001,Action Date,Employee,Audit - Employee,%null%
Employee Audit,Employee Audit,F_EMPLOYEE_AUDIT,2307013,Addl Pay,Employee,Audit - Employee,%null%
Employee Audit,Employee Audit,F_EMPLOYEE_AUDIT,2307014,Addl Pay Descr,Employee,Audit - Employee,%null%
Employee Audit,Employee Audit,F_EMPLOYEE_AUDIT,2307016,Audit Type,Employee,Audit - Employee,%null%
Employee Audit,Employee Audit,F_EMPLOYEE_AUDIT,2307017,Change Set,Employee,Audit - Employee,%null%
Employee Audit,Employee Audit,F_EMPLOYEE_AUDIT,2307042,Comp Freq,Employee,Audit - Employee,%null%
Employee Audit,Employee Audit,F_EMPLOYEE_AUDIT,2307018,Comp Rate,Employee,Audit - Employee,%null%
Employee Audit,Employee Audit,F_EMPLOYEE_AUDIT,2307019,Den BS W,Employee,Audit - Employee,%null%
Employee Audit,Employee Audit,F_EMPLOYEE_AUDIT,2307020,Den Suppl E,Employee,Audit - Employee,%null%
Employee Audit,Employee Audit,F_EMPLOYEE_AUDIT,2307005,Department Contact 1,Employee,Audit - Employee,%null%
Employee Audit,Employee Audit,F_EMPLOYEE_AUDIT,2307006,Department Contact 2,Employee,Audit - Employee,%null%
Employee Audit,Employee Audit,F_EMPLOYEE_AUDIT,2307033,Effective Date,Employee,Audit - Employee,%null%
Employee Audit,Employee Audit,F_EMPLOYEE_AUDIT,2307034,Effective End TS,Employee,Audit - Employee,%null%
Employee Audit,Employee Audit,F_EMPLOYEE_AUDIT,2307035,Effective Sequence,Employee,Audit - Employee,%null%
Employee Audit,Employee Audit,F_EMPLOYEE_AUDIT,2307036,Effective Start TS,Employee,Audit - Employee,%null%
Employee Audit,Employee Audit,F_EMPLOYEE_AUDIT,2307009,Med BS W,Employee,Audit - Employee,%null%
Employee Audit,Employee Audit,F_EMPLOYEE_AUDIT,2307010,Med Suppl E,Employee,Audit - Employee,%null%
Employee Audit,Employee Audit,F_EMPLOYEE_AUDIT,2307046,Operator ID,Employee,Audit - Employee,%null%
Employee Audit,Employee Audit,F_EMPLOYEE_AUDIT,2307015,Operator Name,Employee,Audit - Employee,%null%
Employee Audit,Employee Audit,F_EMPLOYEE_AUDIT,2307037,Primary Contact Flag,Employee,Audit - Employee,%null%
Employee Audit,Employee Audit,F_EMPLOYEE_AUDIT,2307004,Relate Descr,Employee,Audit - Employee,%null%
Employee Audit,Employee Audit,F_EMPLOYEE_AUDIT,2307011,VSN BS W,Employee,Audit - Employee,%null%
Employee Audit,Employee Audit,F_EMPLOYEE_AUDIT,2307012,VSN Supp E,Employee,Audit - Employee,%null%
Employee Audit,Employee Audit,F_EMPLOYEE_AUDIT,2307039,Years Service,Employee,Audit - Employee,%null%
Certified Payroll,Employee,D_EMPLOYEE,3329428,Age Bucket,Executive Metrics,Other Dimensions,%null%
Certified Payroll,Employee,D_EMPLOYEE,6000063,Age Bucket Sort,Executive Metrics,Other Dimensions,%null%
Certified Payroll,Employee,D_EMPLOYEE,6000058,Salary Range,Executive Metrics,Other Dimensions,%null%
Certified Payroll,Employee,D_EMPLOYEE,6000064,Salary Range Sort,Executive Metrics,Other Dimensions,%null%
Certified Payroll,Employee,D_EMPLOYEE,5011050,Tenure Range,Executive Metrics,Other Dimensions,%null%
Certified Payroll,Employee,D_PERSON,3329428,Age Bucket,Executive Metrics,Other Dimensions,%null%
Certified Payroll,Employee,D_PERSON,6000063,Age Bucket Sort,Executive Metrics,Other Dimensions,%null%
Certified Payroll,Employee,D_EMPLOYEE,6000032,Annual Salary,Executive Metrics,Workforce Measures,%null%
Certified Payroll,Employee,D_EMPLOYEE,6000012,Attrition Rate,Executive Metrics,Workforce Measures,%null%
Certified Payroll,Employee,D_EMPLOYEE,6000011,Average Age,Executive Metrics,Workforce Measures,%null%
Certified Payroll,Employee,D_EMPLOYEE,6000050,Avg. Fulltime Tenure,Executive Metrics,Workforce Measures,%null%
Certified Payroll,Employee,D_EMPLOYEE,6000049,Avg. Partime Tenure,Executive Metrics,Workforce Measures,%null%
Certified Payroll,Employee,D_EMPLOYEE,6000010,Avg. Tenure,Executive Metrics,Workforce Measures,%null%
Certified Payroll,Employee,D_EMPLOYEE,6000048,Fulltime Attrition Rate,Executive Metrics,Workforce Measures,%null%
Certified Payroll,Employee,D_EMPLOYEE,6000035,Highest Salary,Executive Metrics,Workforce Measures,%null%
Certified Payroll,Employee,D_EMPLOYEE,6000033,Lowest Salary,Executive Metrics,Workforce Measures,%null%
Certified Payroll,Employee,D_EMPLOYEE,6000034,Median Salary,Executive Metrics,Workforce Measures,%null%
Certified Payroll,Employee,D_EMPLOYEE,6000007,No. of Active Employees,Executive Metrics,Workforce Measures,%null%
Certified Payroll,Employee,D_EMPLOYEE,3329429,No. of Employees,Executive Metrics,Workforce Measures,%null%
Certified Payroll,Employee,D_EMPLOYEE,6000023,No. of Female Employees,Executive Metrics,Workforce Measures,%null%
Certified Payroll,Employee,D_EMPLOYEE,6000008,No. of Full Time,Executive Metrics,Workforce Measures,%null%
Certified Payroll,Employee,D_EMPLOYEE,6000025,No. of Hired,Executive Metrics,Workforce Measures,%null%
Certified Payroll,Employee,D_EMPLOYEE,6000059,No. of Hourly Employees,Executive Metrics,Workforce Measures,%null%
Certified Payroll,Employee,D_EMPLOYEE,6000022,No. of Male Employees,Executive Metrics,Workforce Measures,%null%
Certified Payroll,Employee,D_EMPLOYEE,6000024,No. of Managers,Executive Metrics,Workforce Measures,%null%
Certified Payroll,Employee,D_EMPLOYEE,6000009,No. of Part Time,Executive Metrics,Workforce Measures,%null%
Certified Payroll,Employee,D_EMPLOYEE,6000060,No. of Salaried Employees,Executive Metrics,Workforce Measures,%null%
Certified Payroll,Employee,D_EMPLOYEE,3329431,No. of Terminated,Executive Metrics,Workforce Measures,%null%
Certified Payroll,Employee,D_EMPLOYEE,6000047,Parttime Attrition Rate,Executive Metrics,Workforce Measures,%null%
Certified Payroll,Employee,D_EMPLOYEE,6000065,Tenure Range Sort,Executive Metrics,Workforce Measures,%null%
Certified Payroll,Employee,D_EMPLOYEE,6000013,Voluntary Separation Rate,Executive Metrics,Workforce Measures,%null%
Certified Payroll,Employee,D_PERSON,6000011,Average Age,Executive Metrics,Workforce Measures,%null%
Certified Payroll,Employee,D_PERSON,6000023,No. of Female Employees,Executive Metrics,Workforce Measures,%null%
Certified Payroll,Employee,D_PERSON,6000022,No. of Male Employees,Executive Metrics,Workforce Measures,%null%
Client Custom Field,Employee,D_EMPLOYEE,3329428,Age Bucket,Executive Metrics,Other Dimensions,%null%
Client Custom Field,Employee,D_EMPLOYEE,6000063,Age Bucket Sort,Executive Metrics,Other Dimensions,%null%
Client Custom Field,Employee,D_EMPLOYEE,6000058,Salary Range,Executive Metrics,Other Dimensions,%null%
Client Custom Field,Employee,D_EMPLOYEE,6000064,Salary Range Sort,Executive Metrics,Other Dimensions,%null%
Client Custom Field,Employee,D_EMPLOYEE,5011050,Tenure Range,Executive Metrics,Other Dimensions,%null%
Client Custom Field,Employee,D_PERSON,3329428,Age Bucket,Executive Metrics,Other Dimensions,%null%
Client Custom Field,Employee,D_PERSON,6000063,Age Bucket Sort,Executive Metrics,Other Dimensions,%null%
Client Custom Field,Employee,D_EMPLOYEE,6000032,Annual Salary,Executive Metrics,Workforce Measures,%null%
Client Custom Field,Employee,D_EMPLOYEE,6000012,Attrition Rate,Executive Metrics,Workforce Measures,%null%
Client Custom Field,Employee,D_EMPLOYEE,6000011,Average Age,Executive Metrics,Workforce Measures,%null%
Client Custom Field,Employee,D_EMPLOYEE,6000050,Avg. Fulltime Tenure,Executive Metrics,Workforce Measures,%null%
Client Custom Field,Employee,D_EMPLOYEE,6000049,Avg. Partime Tenure,Executive Metrics,Workforce Measures,%null%
Client Custom Field,Employee,D_EMPLOYEE,6000010,Avg. Tenure,Executive Metrics,Workforce Measures,%null%
Client Custom Field,Employee,D_EMPLOYEE,6000048,Fulltime Attrition Rate,Executive Metrics,Workforce Measures,%null%
Client Custom Field,Employee,D_EMPLOYEE,6000035,Highest Salary,Executive Metrics,Workforce Measures,%null%
Client Custom Field,Employee,D_EMPLOYEE,6000033,Lowest Salary,Executive Metrics,Workforce Measures,%null%
Client Custom Field,Employee,D_EMPLOYEE,6000034,Median Salary,Executive Metrics,Workforce Measures,%null%
Client Custom Field,Employee,D_EMPLOYEE,6000007,No. of Active Employees,Executive Metrics,Workforce Measures,%null%
Client Custom Field,Employee,D_EMPLOYEE,3329429,No. of Employees,Executive Metrics,Workforce Measures,%null%
Client Custom Field,Employee,D_EMPLOYEE,6000023,No. of Female Employees,Executive Metrics,Workforce Measures,%null%
Client Custom Field,Employee,D_EMPLOYEE,6000008,No. of Full Time,Executive Metrics,Workforce Measures,%null%
Client Custom Field,Employee,D_EMPLOYEE,6000025,No. of Hired,Executive Metrics,Workforce Measures,%null%
Client Custom Field,Employee,D_EMPLOYEE,6000059,No. of Hourly Employees,Executive Metrics,Workforce Measures,%null%
Client Custom Field,Employee,D_EMPLOYEE,6000022,No. of Male Employees,Executive Metrics,Workforce Measures,%null%
Client Custom Field,Employee,D_EMPLOYEE,6000024,No. of Managers,Executive Metrics,Workforce Measures,%null%
Client Custom Field,Employee,D_EMPLOYEE,6000009,No. of Part Time,Executive Metrics,Workforce Measures,%null%
Client Custom Field,Employee,D_EMPLOYEE,6000060,No. of Salaried Employees,Executive Metrics,Workforce Measures,%null%
Client Custom Field,Employee,D_EMPLOYEE,3329431,No. of Terminated,Executive Metrics,Workforce Measures,%null%
Client Custom Field,Employee,D_EMPLOYEE,6000047,Parttime Attrition Rate,Executive Metrics,Workforce Measures,%null%
Client Custom Field,Employee,D_EMPLOYEE,6000065,Tenure Range Sort,Executive Metrics,Workforce Measures,%null%
Client Custom Field,Employee,D_EMPLOYEE,6000013,Voluntary Separation Rate,Executive Metrics,Workforce Measures,%null%
Client Custom Field,Employee,D_PERSON,6000011,Average Age,Executive Metrics,Workforce Measures,%null%
Client Custom Field,Employee,D_PERSON,6000023,No. of Female Employees,Executive Metrics,Workforce Measures,%null%
Client Custom Field,Employee,D_PERSON,6000022,No. of Male Employees,Executive Metrics,Workforce Measures,%null%
Emergency Contact,Employee,D_EMPLOYEE,3329428,Age Bucket,Executive Metrics,Other Dimensions,%null%
Emergency Contact,Employee,D_EMPLOYEE,6000063,Age Bucket Sort,Executive Metrics,Other Dimensions,%null%
Emergency Contact,Employee,D_EMPLOYEE,6000058,Salary Range,Executive Metrics,Other Dimensions,%null%
Emergency Contact,Employee,D_EMPLOYEE,6000064,Salary Range Sort,Executive Metrics,Other Dimensions,%null%
Emergency Contact,Employee,D_EMPLOYEE,5011050,Tenure Range,Executive Metrics,Other Dimensions,%null%
Emergency Contact,Employee,D_PERSON,3329428,Age Bucket,Executive Metrics,Other Dimensions,%null%
Emergency Contact,Employee,D_PERSON,6000063,Age Bucket Sort,Executive Metrics,Other Dimensions,%null%
Emergency Contact,Employee,D_EMPLOYEE,6000032,Annual Salary,Executive Metrics,Workforce Measures,%null%
Emergency Contact,Employee,D_EMPLOYEE,6000012,Attrition Rate,Executive Metrics,Workforce Measures,%null%
Emergency Contact,Employee,D_EMPLOYEE,6000011,Average Age,Executive Metrics,Workforce Measures,%null%
Emergency Contact,Employee,D_EMPLOYEE,6000050,Avg. Fulltime Tenure,Executive Metrics,Workforce Measures,%null%
Emergency Contact,Employee,D_EMPLOYEE,6000049,Avg. Partime Tenure,Executive Metrics,Workforce Measures,%null%
Emergency Contact,Employee,D_EMPLOYEE,6000010,Avg. Tenure,Executive Metrics,Workforce Measures,%null%
Emergency Contact,Employee,D_EMPLOYEE,6000048,Fulltime Attrition Rate,Executive Metrics,Workforce Measures,%null%
Emergency Contact,Employee,D_EMPLOYEE,6000035,Highest Salary,Executive Metrics,Workforce Measures,%null%
Emergency Contact,Employee,D_EMPLOYEE,6000033,Lowest Salary,Executive Metrics,Workforce Measures,%null%
Emergency Contact,Employee,D_EMPLOYEE,6000034,Median Salary,Executive Metrics,Workforce Measures,%null%
Emergency Contact,Employee,D_EMPLOYEE,6000007,No. of Active Employees,Executive Metrics,Workforce Measures,%null%
Emergency Contact,Employee,D_EMPLOYEE,3329429,No. of Employees,Executive Metrics,Workforce Measures,%null%
Emergency Contact,Employee,D_EMPLOYEE,6000023,No. of Female Employees,Executive Metrics,Workforce Measures,%null%
Emergency Contact,Employee,D_EMPLOYEE,6000008,No. of Full Time,Executive Metrics,Workforce Measures,%null%
Emergency Contact,Employee,D_EMPLOYEE,6000025,No. of Hired,Executive Metrics,Workforce Measures,%null%
Emergency Contact,Employee,D_EMPLOYEE,6000059,No. of Hourly Employees,Executive Metrics,Workforce Measures,%null%
Emergency Contact,Employee,D_EMPLOYEE,6000022,No. of Male Employees,Executive Metrics,Workforce Measures,%null%
Emergency Contact,Employee,D_EMPLOYEE,6000024,No. of Managers,Executive Metrics,Workforce Measures,%null%
Emergency Contact,Employee,D_EMPLOYEE,6000009,No. of Part Time,Executive Metrics,Workforce Measures,%null%
Emergency Contact,Employee,D_EMPLOYEE,6000060,No. of Salaried Employees,Executive Metrics,Workforce Measures,%null%
Emergency Contact,Employee,D_EMPLOYEE,3329431,No. of Terminated,Executive Metrics,Workforce Measures,%null%
Emergency Contact,Employee,D_EMPLOYEE,6000047,Parttime Attrition Rate,Executive Metrics,Workforce Measures,%null%
Emergency Contact,Employee,D_EMPLOYEE,6000065,Tenure Range Sort,Executive Metrics,Workforce Measures,%null%
Emergency Contact,Employee,D_EMPLOYEE,6000013,Voluntary Separation Rate,Executive Metrics,Workforce Measures,%null%
Emergency Contact,Employee,D_PERSON,6000011,Average Age,Executive Metrics,Workforce Measures,%null%
Emergency Contact,Employee,D_PERSON,6000023,No. of Female Employees,Executive Metrics,Workforce Measures,%null%
Emergency Contact,Employee,D_PERSON,6000022,No. of Male Employees,Executive Metrics,Workforce Measures,%null%
Employee,Employee,D_EMPLOYEE,3329428,Age Bucket,Executive Metrics,Other Dimensions,%null%
Employee,Employee,D_EMPLOYEE,6000063,Age Bucket Sort,Executive Metrics,Other Dimensions,%null%
Employee,Employee,D_EMPLOYEE,6000058,Salary Range,Executive Metrics,Other Dimensions,%null%
Employee,Employee,D_EMPLOYEE,6000064,Salary Range Sort,Executive Metrics,Other Dimensions,%null%
Employee,Employee,D_EMPLOYEE,5011050,Tenure Range,Executive Metrics,Other Dimensions,%null%
Employee,Employee,D_PERSON,3329428,Age Bucket,Executive Metrics,Other Dimensions,%null%
Employee,Employee,D_PERSON,6000063,Age Bucket Sort,Executive Metrics,Other Dimensions,%null%
Employee,Employee,D_EMPLOYEE,6000032,Annual Salary,Executive Metrics,Workforce Measures,%null%
Employee,Employee,D_EMPLOYEE,6000012,Attrition Rate,Executive Metrics,Workforce Measures,%null%
Employee,Employee,D_EMPLOYEE,6000011,Average Age,Executive Metrics,Workforce Measures,%null%
Employee,Employee,D_EMPLOYEE,6000050,Avg. Fulltime Tenure,Executive Metrics,Workforce Measures,%null%
Employee,Employee,D_EMPLOYEE,6000049,Avg. Partime Tenure,Executive Metrics,Workforce Measures,%null%
Employee,Employee,D_EMPLOYEE,6000010,Avg. Tenure,Executive Metrics,Workforce Measures,%null%
Employee,Employee,D_EMPLOYEE,6000048,Fulltime Attrition Rate,Executive Metrics,Workforce Measures,%null%
Employee,Employee,D_EMPLOYEE,6000035,Highest Salary,Executive Metrics,Workforce Measures,%null%
Employee,Employee,D_EMPLOYEE,6000033,Lowest Salary,Executive Metrics,Workforce Measures,%null%
Employee,Employee,D_EMPLOYEE,6000034,Median Salary,Executive Metrics,Workforce Measures,%null%
Employee,Employee,D_EMPLOYEE,6000007,No. of Active Employees,Executive Metrics,Workforce Measures,%null%
Employee,Employee,D_EMPLOYEE,3329429,No. of Employees,Executive Metrics,Workforce Measures,%null%
Employee,Employee,D_EMPLOYEE,6000023,No. of Female Employees,Executive Metrics,Workforce Measures,%null%
Employee,Employee,D_EMPLOYEE,6000008,No. of Full Time,Executive Metrics,Workforce Measures,%null%
Employee,Employee,D_EMPLOYEE,6000025,No. of Hired,Executive Metrics,Workforce Measures,%null%
Employee,Employee,D_EMPLOYEE,6000059,No. of Hourly Employees,Executive Metrics,Workforce Measures,%null%
Employee,Employee,D_EMPLOYEE,6000022,No. of Male Employees,Executive Metrics,Workforce Measures,%null%
Employee,Employee,D_EMPLOYEE,6000024,No. of Managers,Executive Metrics,Workforce Measures,%null%
Employee,Employee,D_EMPLOYEE,6000009,No. of Part Time,Executive Metrics,Workforce Measures,%null%
Employee,Employee,D_EMPLOYEE,6000060,No. of Salaried Employees,Executive Metrics,Workforce Measures,%null%
Employee,Employee,D_EMPLOYEE,3329431,No. of Terminated,Executive Metrics,Workforce Measures,%null%
Employee,Employee,D_EMPLOYEE,6000047,Parttime Attrition Rate,Executive Metrics,Workforce Measures,%null%
Employee,Employee,D_EMPLOYEE,6000065,Tenure Range Sort,Executive Metrics,Workforce Measures,%null%
Employee,Employee,D_EMPLOYEE,6000013,Voluntary Separation Rate,Executive Metrics,Workforce Measures,%null%
Employee,Employee,D_PERSON,6000011,Average Age,Executive Metrics,Workforce Measures,%null%
Employee,Employee,D_PERSON,6000023,No. of Female Employees,Executive Metrics,Workforce Measures,%null%
Employee,Employee,D_PERSON,6000022,No. of Male Employees,Executive Metrics,Workforce Measures,%null%
Employee Address,Employee,D_EMPLOYEE,3329428,Age Bucket,Executive Metrics,Other Dimensions,%null%
Employee Address,Employee,D_EMPLOYEE,6000063,Age Bucket Sort,Executive Metrics,Other Dimensions,%null%
Employee Address,Employee,D_EMPLOYEE,6000058,Salary Range,Executive Metrics,Other Dimensions,%null%
Employee Address,Employee,D_EMPLOYEE,6000064,Salary Range Sort,Executive Metrics,Other Dimensions,%null%
Employee Address,Employee,D_EMPLOYEE,5011050,Tenure Range,Executive Metrics,Other Dimensions,%null%
Employee Address,Employee,D_PERSON,3329428,Age Bucket,Executive Metrics,Other Dimensions,%null%
Employee Address,Employee,D_PERSON,6000063,Age Bucket Sort,Executive Metrics,Other Dimensions,%null%
Employee Address,Employee,D_EMPLOYEE,6000032,Annual Salary,Executive Metrics,Workforce Measures,%null%
Employee Address,Employee,D_EMPLOYEE,6000012,Attrition Rate,Executive Metrics,Workforce Measures,%null%
Employee Address,Employee,D_EMPLOYEE,6000011,Average Age,Executive Metrics,Workforce Measures,%null%
Employee Address,Employee,D_EMPLOYEE,6000050,Avg. Fulltime Tenure,Executive Metrics,Workforce Measures,%null%
Employee Address,Employee,D_EMPLOYEE,6000049,Avg. Partime Tenure,Executive Metrics,Workforce Measures,%null%
Employee Address,Employee,D_EMPLOYEE,6000010,Avg. Tenure,Executive Metrics,Workforce Measures,%null%
Employee Address,Employee,D_EMPLOYEE,6000048,Fulltime Attrition Rate,Executive Metrics,Workforce Measures,%null%
Employee Address,Employee,D_EMPLOYEE,6000035,Highest Salary,Executive Metrics,Workforce Measures,%null%
Employee Address,Employee,D_EMPLOYEE,6000033,Lowest Salary,Executive Metrics,Workforce Measures,%null%
Employee Address,Employee,D_EMPLOYEE,6000034,Median Salary,Executive Metrics,Workforce Measures,%null%
Employee Address,Employee,D_EMPLOYEE,6000007,No. of Active Employees,Executive Metrics,Workforce Measures,%null%
Employee Address,Employee,D_EMPLOYEE,3329429,No. of Employees,Executive Metrics,Workforce Measures,%null%
Employee Address,Employee,D_EMPLOYEE,6000023,No. of Female Employees,Executive Metrics,Workforce Measures,%null%
Employee Address,Employee,D_EMPLOYEE,6000008,No. of Full Time,Executive Metrics,Workforce Measures,%null%
Employee Address,Employee,D_EMPLOYEE,6000025,No. of Hired,Executive Metrics,Workforce Measures,%null%
